purchase_id,supplier_id,product_id,warehouse_id,order_date,expected_date,received_date,quantity,unit_cost
PO017364,SUP0012,PROD00107,WH003,2025-01-02,2025-01-14,2025-01-13,3719,53.56
PO017365,SUP0036,PROD00072,WH002,2024-11-11,2024-12-01,2024-12-04,3608,53.27
PO017366,SUP0059,PROD00290,WH008,2025-05-11,2025-05-29,2025-06-13,428,5.91
PO017367,SUP0035,PROD00187,WH003,2025-12-21,2026-01-19,2026-02-02,1154,10.08
PO017368,SUP0074,PROD00246,WH010,2024-12-10,2024-12-15,2024-12-22,4333,12.21
PO017369,SUP0036,PROD00188,WH006,2025-07-06,2025-08-01,2025-08-15,2499,60.2
PO017370,SUP0029,PROD00002,WH006,2025-04-17,2025-04-27,2025-05-09,4248,69.42
PO017371,SUP0030,PROD00005,WH009,2024-04-24,2024-05-02,2024-05-12,628,43.98
PO017372,SUP0030,PROD00092,WH009,2024-04-09,2024-05-04,2024-05-17,974,67.92
PO017373,SUP0042,PROD00235,WH003,2025-03-13,2025-03-29,2025-04-13,3546,24.88
PO017374,SUP0067,PROD00246,WH010,2024-12-10,2024-12-29,2025-01-08,4509,55.28
PO017375,SUP0052,PROD00019,WH006,2024-12-14,2025-01-13,2025-01-24,4960,46.35
PO017376,SUP0058,PROD00290,WH008,2024-05-18,2024-05-25,2024-05-26,1138,49.28
PO017377,SUP0019,PROD00130,WH007,2024-11-19,2024-12-10,2024-12-24,1643,43.98
PO017378,SUP0045,PROD00112,WH003,2024-10-28,2024-11-13,2024-11-27,596,69.89
PO017379,SUP0043,PROD00180,WH007,2024-10-20,2024-10-26,2024-11-09,2652,79.1
PO017380,SUP0070,PROD00006,WH002,2025-06-12,2025-07-02,2025-07-11,4082,15.09
PO017381,SUP0077,PROD00088,WH007,2024-10-18,2024-11-09,2024-11-10,4160,19.11
PO017382,SUP0048,PROD00043,WH006,2024-03-14,2024-04-05,2024-04-18,2841,13.64
PO017383,SUP0076,PROD00201,WH006,2025-04-28,2025-05-23,2025-05-23,3603,58.06
PO017384,SUP0010,PROD00210,WH011,2024-01-16,2024-02-11,2024-02-25,922,66.95
PO017385,SUP0020,PROD00100,WH002,2025-06-09,2025-07-08,2025-07-19,2058,60.12
PO017386,SUP0034,PROD00063,WH006,2024-12-01,2024-12-28,2024-12-25,2028,63.45
PO017387,SUP0067,PROD00052,WH004,2025-05-30,2025-06-15,2025-06-21,3858,70.19
PO017388,SUP0055,PROD00264,WH010,2024-05-06,2024-05-12,2024-05-14,1474,23.98
PO017389,SUP0044,PROD00282,WH003,2025-06-01,2025-06-07,2025-06-04,422,19.27
PO017390,SUP0045,PROD00231,WH005,2024-05-08,2024-06-01,2024-06-05,2345,75.93
PO017391,SUP0014,PROD00147,WH007,2025-05-25,2025-06-01,2025-06-14,4858,49.35
PO017392,SUP0006,PROD00244,WH012,2025-02-26,2025-03-24,2025-03-31,539,8.58
PO017393,SUP0010,PROD00192,WH009,2025-01-19,2025-02-15,2025-02-21,456,11.84
PO017394,SUP0054,PROD00180,WH008,2024-08-19,2024-09-15,2024-09-20,1084,43.43
PO017395,SUP0071,PROD00229,WH003,2024-07-13,2024-07-20,2024-07-20,4135,27.49
PO017396,SUP0034,PROD00105,WH006,2024-03-05,2024-04-01,2024-04-15,3837,40.36
PO017397,SUP0025,PROD00192,WH007,2025-09-06,2025-09-30,2025-09-28,2834,6.44
PO017398,SUP0054,PROD00257,WH007,2024-10-03,2024-10-11,2024-10-10,40,36.78
PO017399,SUP0067,PROD00154,WH001,2025-10-31,2025-11-20,2025-12-02,1867,71.66
PO017400,SUP0048,PROD00172,WH012,2024-08-11,2024-08-19,2024-08-16,2005,70.19
PO017401,SUP0002,PROD00260,WH011,2024-10-04,2024-10-14,2024-10-22,2959,43.85
PO017402,SUP0034,PROD00072,WH007,2025-11-24,2025-12-15,2025-12-12,3708,21.55
PO017403,SUP0076,PROD00213,WH007,2024-12-31,2025-01-09,2025-01-19,4602,19.53
PO017404,SUP0076,PROD00142,WH008,2025-05-30,2025-06-08,2025-06-14,2214,53.27
PO017405,SUP0042,PROD00225,WH007,2024-08-02,2024-08-19,2024-08-21,4650,65.04
PO017406,SUP0053,PROD00167,WH009,2025-03-14,2025-03-23,2025-03-28,2257,31.88
PO017407,SUP0043,PROD00073,WH007,2025-03-03,2025-03-09,2025-03-12,1159,5.11
PO017408,SUP0008,PROD00148,WH001,2025-12-29,2026-01-05,2026-01-07,3882,63.37
PO017409,SUP0035,PROD00124,WH008,2025-01-30,2025-02-21,2025-02-27,925,15.09
PO017410,SUP0030,PROD00048,WH006,2024-07-27,2024-08-02,2024-07-30,1881,66.48
PO017411,SUP0020,PROD00030,WH005,2025-05-15,2025-06-08,2025-06-07,284,53.79
PO017412,SUP0006,PROD00208,WH004,2025-04-07,2025-05-05,2025-05-19,3686,3.85
PO017413,SUP0010,PROD00173,WH009,2025-08-08,2025-08-25,2025-08-29,3415,38.66
PO017414,SUP0040,PROD00186,WH002,2024-08-14,2024-09-13,2024-09-10,1967,65.84
PO017415,SUP0016,PROD00045,WH004,2025-01-09,2025-01-19,2025-01-22,3734,25.57
PO017416,SUP0032,PROD00146,WH009,2025-05-14,2025-05-22,2025-06-05,1946,13.93
PO017417,SUP0049,PROD00124,WH008,2024-04-02,2024-04-08,2024-04-21,507,54.24
PO017418,SUP0056,PROD00255,WH012,2025-04-04,2025-04-12,2025-04-13,3997,69.81
PO017419,SUP0078,PROD00138,WH002,2025-07-30,2025-08-04,2025-08-15,2275,10.86
PO017420,SUP0067,PROD00092,WH005,2024-11-16,2024-12-15,2024-12-16,4392,11.53
PO017421,SUP0012,PROD00158,WH005,2024-01-10,2024-02-01,2024-02-05,3509,56.32
PO017422,SUP0008,PROD00138,WH001,2024-10-29,2024-11-20,2024-11-22,677,52.13
PO017423,SUP0063,PROD00144,WH010,2024-11-17,2024-12-09,2024-12-06,4185,35.97
PO017424,SUP0053,PROD00180,WH010,2025-03-31,2025-04-05,2025-04-02,3076,66.48
PO017425,SUP0061,PROD00292,WH006,2024-10-04,2024-10-16,2024-10-21,3968,6.86
PO017426,SUP0010,PROD00111,WH010,2025-08-20,2025-09-06,2025-09-13,3592,64.91
PO017427,SUP0028,PROD00049,WH004,2025-06-21,2025-06-27,2025-06-27,1061,26.49
PO017428,SUP0063,PROD00007,WH012,2025-12-30,2026-01-06,2026-01-03,1854,66.07
PO017429,SUP0059,PROD00069,WH008,2025-01-27,2025-02-06,2025-02-12,962,8.36
PO017430,SUP0017,PROD00154,WH007,2024-04-04,2024-05-04,2024-05-05,1886,63.42
PO017431,SUP0040,PROD00271,WH005,2024-04-16,2024-05-15,2024-05-30,706,38.89
PO017432,SUP0073,PROD00259,WH007,2025-01-24,2025-02-15,2025-02-21,1861,39.61
PO017433,SUP0019,PROD00274,WH011,2025-06-09,2025-06-24,2025-06-21,3016,39.14
PO017434,SUP0034,PROD00224,WH009,2025-11-03,2025-11-08,2025-11-08,3749,75.35
PO017435,SUP0045,PROD00105,WH011,2024-03-11,2024-03-30,2024-04-02,3420,45.4
PO017436,SUP0055,PROD00195,WH007,2025-10-25,2025-11-23,2025-12-06,4934,69.42
PO017437,SUP0057,PROD00021,WH003,2025-08-09,2025-08-27,2025-08-26,3889,35.9
PO017438,SUP0074,PROD00040,WH002,2025-01-10,2025-01-29,2025-02-06,175,4.55
PO017439,SUP0033,PROD00270,WH004,2025-12-27,2026-01-15,2026-01-17,2595,2.75
PO017440,SUP0062,PROD00003,WH002,2025-01-02,2025-01-10,2025-01-20,224,11.04
PO017441,SUP0060,PROD00171,WH007,2024-02-20,2024-03-03,2024-03-15,3027,24.38
PO017442,SUP0080,PROD00164,WH010,2024-05-22,2024-06-12,2024-06-22,2254,68.37
PO017443,SUP0027,PROD00285,WH011,2025-02-22,2025-03-11,2025-03-23,2803,61.6
PO017444,SUP0014,PROD00297,WH008,2025-07-01,2025-07-11,2025-07-13,3482,78.74
PO017445,SUP0047,PROD00286,WH001,2025-05-14,2025-05-31,2025-06-05,3839,35.9
PO017446,SUP0053,PROD00144,WH006,2024-06-15,2024-06-22,2024-06-20,3800,52.04
PO017447,SUP0006,PROD00080,WH005,2024-09-16,2024-10-13,2024-10-11,3259,18.88
PO017448,SUP0047,PROD00196,WH007,2024-07-10,2024-07-19,2024-08-03,4157,49.35
PO017449,SUP0010,PROD00036,WH011,2024-07-20,2024-07-25,2024-08-02,4751,33.86
PO017450,SUP0020,PROD00163,WH011,2024-07-03,2024-07-17,2024-07-28,4869,30.53
PO017451,SUP0066,PROD00228,WH008,2024-06-06,2024-07-04,2024-07-10,3166,67.11
PO017452,SUP0056,PROD00263,WH006,2025-09-13,2025-09-21,2025-09-23,1849,77.25
PO017453,SUP0001,PROD00002,WH001,2024-04-08,2024-04-15,2024-04-21,1487,12.98
PO017454,SUP0055,PROD00245,WH004,2024-08-28,2024-09-09,2024-09-21,3565,63.37
PO017455,SUP0011,PROD00228,WH002,2025-05-05,2025-05-10,2025-05-18,1928,78.14
PO017456,SUP0036,PROD00173,WH010,2024-07-20,2024-08-06,2024-08-12,1467,74.47
PO017457,SUP0033,PROD00290,WH010,2025-09-25,2025-10-07,2025-10-17,4007,68.77
PO017458,SUP0070,PROD00185,WH002,2025-05-23,2025-06-20,2025-07-05,1037,33.05
PO017459,SUP0009,PROD00085,WH012,2025-09-20,2025-10-04,2025-10-13,2817,49.19
PO017460,SUP0054,PROD00096,WH004,2024-04-05,2024-04-21,2024-04-28,562,75.93
PO017461,SUP0015,PROD00138,WH003,2025-05-04,2025-05-25,2025-05-29,3073,76.94
PO017462,SUP0025,PROD00185,WH002,2025-08-01,2025-08-18,2025-08-16,4613,76.14
PO017463,SUP0027,PROD00125,WH010,2024-08-05,2024-08-16,2024-08-28,858,55.62
PO017464,SUP0068,PROD00213,WH001,2025-06-10,2025-07-01,2025-07-06,3544,15.09
PO017465,SUP0003,PROD00142,WH009,2024-09-29,2024-10-06,2024-10-13,2968,38.62
PO017466,SUP0062,PROD00160,WH004,2024-08-06,2024-08-20,2024-09-02,4838,70.07
PO017467,SUP0021,PROD00031,WH009,2025-10-20,2025-10-26,2025-10-23,4963,50.79
PO017468,SUP0008,PROD00214,WH005,2024-11-27,2024-12-05,2024-12-10,3311,38.89
PO017469,SUP0024,PROD00157,WH010,2025-03-28,2025-04-14,2025-04-19,2330,11.0
PO017470,SUP0022,PROD00244,WH006,2024-05-31,2024-06-07,2024-06-21,2430,58.06
PO017471,SUP0006,PROD00239,WH012,2024-12-12,2025-01-08,2025-01-11,920,52.04
PO017472,SUP0058,PROD00157,WH008,2025-02-17,2025-03-03,2025-03-02,878,2.75
PO017473,SUP0060,PROD00141,WH010,2025-06-10,2025-07-09,2025-07-17,4867,30.53
PO017474,SUP0034,PROD00236,WH003,2025-03-06,2025-04-04,2025-04-13,1790,38.66
PO017475,SUP0011,PROD00039,WH008,2025-01-13,2025-01-31,2025-02-09,3301,24.25
PO017476,SUP0064,PROD00008,WH003,2025-03-03,2025-03-10,2025-03-15,3663,13.92
PO017477,SUP0008,PROD00131,WH010,2024-03-24,2024-04-17,2024-04-22,4306,47.27
PO017478,SUP0010,PROD00051,WH002,2024-07-10,2024-08-05,2024-08-14,3675,22.63
PO017479,SUP0058,PROD00283,WH010,2024-02-10,2024-02-20,2024-02-25,1002,64.23
PO017480,SUP0045,PROD00123,WH012,2024-11-04,2024-11-17,2024-11-27,2256,36.78
PO017481,SUP0080,PROD00089,WH005,2025-01-12,2025-01-29,2025-01-28,293,64.91
PO017482,SUP0018,PROD00026,WH003,2024-05-15,2024-05-20,2024-05-19,4749,27.49
PO017483,SUP0045,PROD00184,WH012,2024-04-15,2024-05-06,2024-05-21,2534,11.04
PO017484,SUP0016,PROD00236,WH003,2025-06-02,2025-07-02,2025-07-15,3329,29.38
PO017485,SUP0010,PROD00074,WH010,2025-06-25,2025-07-15,2025-07-19,1701,50.79
PO017486,SUP0033,PROD00234,WH003,2024-05-05,2024-05-19,2024-05-17,773,29.39
PO017487,SUP0033,PROD00190,WH011,2024-12-22,2024-12-29,2025-01-10,3487,40.65
PO017488,SUP0019,PROD00213,WH008,2025-02-03,2025-03-05,2025-03-03,556,49.35
PO017489,SUP0052,PROD00077,WH001,2024-03-19,2024-04-02,2024-03-31,3164,67.93
PO017490,SUP0009,PROD00227,WH011,2025-01-23,2025-02-17,2025-02-20,4553,52.04
PO017491,SUP0071,PROD00231,WH002,2025-08-01,2025-08-18,2025-08-23,2077,60.12
PO017492,SUP0053,PROD00020,WH012,2025-06-18,2025-06-30,2025-07-10,29,12.25
PO017493,SUP0050,PROD00231,WH009,2025-12-01,2025-12-24,2026-01-06,12,33.05
PO017494,SUP0004,PROD00034,WH004,2024-03-14,2024-04-09,2024-04-06,1659,11.53
PO017495,SUP0038,PROD00008,WH003,2024-01-05,2024-01-11,2024-01-14,2938,60.25
PO017496,SUP0012,PROD00031,WH012,2025-04-07,2025-04-27,2025-05-04,4591,30.67
PO017497,SUP0075,PROD00109,WH010,2024-03-22,2024-04-16,2024-04-15,431,15.59
PO017498,SUP0040,PROD00012,WH006,2025-06-20,2025-06-28,2025-07-06,3272,70.71
PO017499,SUP0073,PROD00168,WH010,2025-02-08,2025-02-18,2025-02-28,3071,27.72
PO017500,SUP0063,PROD00168,WH004,2025-05-28,2025-06-05,2025-06-20,4950,42.55
PO017501,SUP0045,PROD00151,WH008,2024-10-04,2024-10-26,2024-11-10,3436,8.36
PO017502,SUP0074,PROD00137,WH002,2024-08-11,2024-09-04,2024-09-01,2770,52.77
PO017503,SUP0029,PROD00054,WH010,2025-08-06,2025-08-27,2025-09-05,3026,23.31
PO017504,SUP0032,PROD00175,WH008,2024-03-08,2024-03-31,2024-03-29,4781,23.31
PO017505,SUP0024,PROD00081,WH005,2024-11-15,2024-11-21,2024-12-01,4492,37.39
PO017506,SUP0031,PROD00295,WH011,2025-08-28,2025-09-26,2025-09-25,1101,35.25
PO017507,SUP0024,PROD00266,WH008,2024-01-19,2024-02-11,2024-02-16,1055,28.59
PO017508,SUP0042,PROD00036,WH012,2025-10-01,2025-10-21,2025-10-31,981,12.25
PO017509,SUP0005,PROD00083,WH001,2024-12-08,2025-01-05,2025-01-11,157,63.37
PO017510,SUP0025,PROD00061,WH011,2025-08-16,2025-09-13,2025-09-25,205,12.22
PO017511,SUP0022,PROD00194,WH008,2024-12-08,2024-12-25,2025-01-02,4015,42.55
PO017512,SUP0055,PROD00123,WH010,2024-04-06,2024-04-23,2024-05-04,956,43.94
PO017513,SUP0004,PROD00149,WH011,2024-02-21,2024-03-11,2024-03-10,2029,14.3
PO017514,SUP0005,PROD00204,WH003,2024-06-23,2024-07-06,2024-07-05,4147,69.03
PO017515,SUP0064,PROD00092,WH004,2024-12-03,2024-12-20,2024-12-25,712,69.41
PO017516,SUP0011,PROD00051,WH005,2025-11-24,2025-12-14,2025-12-23,3618,46.35
PO017517,SUP0066,PROD00067,WH005,2024-12-18,2025-01-15,2025-01-28,2117,19.11
PO017518,SUP0042,PROD00223,WH005,2025-01-25,2025-02-16,2025-02-16,1093,24.38
PO017519,SUP0026,PROD00219,WH010,2024-04-24,2024-05-11,2024-05-17,2232,19.07
PO017520,SUP0045,PROD00059,WH011,2024-12-13,2024-12-29,2024-12-29,613,75.87
PO017521,SUP0032,PROD00053,WH005,2024-01-01,2024-01-18,2024-01-17,4225,6.27
PO017522,SUP0010,PROD00293,WH006,2024-03-03,2024-04-01,2024-04-12,2743,26.49
PO017523,SUP0049,PROD00093,WH004,2024-08-13,2024-08-21,2024-08-26,161,69.89
PO017524,SUP0028,PROD00253,WH002,2025-02-26,2025-03-26,2025-03-26,4552,76.14
PO017525,SUP0019,PROD00240,WH007,2024-01-19,2024-02-12,2024-02-15,3494,56.9
PO017526,SUP0053,PROD00258,WH006,2024-01-31,2024-02-16,2024-02-17,2039,33.05
PO017527,SUP0038,PROD00158,WH001,2025-09-24,2025-09-29,2025-10-10,791,41.57
PO017528,SUP0025,PROD00206,WH007,2024-01-24,2024-02-20,2024-02-25,2089,77.26
PO017529,SUP0055,PROD00292,WH001,2024-07-29,2024-08-28,2024-09-02,1336,34.33
PO017530,SUP0052,PROD00215,WH012,2024-06-09,2024-06-22,2024-07-02,2296,42.55
PO017531,SUP0006,PROD00065,WH010,2024-09-11,2024-10-06,2024-10-14,4622,15.99
PO017532,SUP0065,PROD00294,WH004,2025-07-24,2025-08-12,2025-08-11,2055,25.06
PO017533,SUP0057,PROD00065,WH004,2024-04-23,2024-05-01,2024-05-06,2733,75.87
PO017534,SUP0068,PROD00271,WH012,2025-05-18,2025-05-28,2025-06-02,391,12.4
PO017535,SUP0079,PROD00207,WH004,2025-11-02,2025-11-22,2025-11-22,770,58.63
PO017536,SUP0073,PROD00033,WH009,2024-08-07,2024-08-21,2024-08-22,2746,11.35
PO017537,SUP0066,PROD00198,WH003,2024-12-22,2024-12-29,2025-01-07,924,60.85
PO017538,SUP0030,PROD00292,WH001,2024-06-17,2024-06-26,2024-07-02,4286,40.8
PO017539,SUP0078,PROD00240,WH011,2025-06-07,2025-06-15,2025-06-23,1546,63.45
PO017540,SUP0072,PROD00097,WH011,2024-08-29,2024-09-07,2024-09-12,927,42.03
PO017541,SUP0042,PROD00133,WH003,2025-01-09,2025-02-02,2025-02-01,4700,65.84
PO017542,SUP0077,PROD00146,WH006,2024-05-18,2024-06-04,2024-06-18,4067,52.04
PO017543,SUP0080,PROD00263,WH008,2024-04-06,2024-04-15,2024-04-30,1391,49.61
PO017544,SUP0003,PROD00251,WH002,2024-05-26,2024-06-23,2024-07-02,4252,13.89
PO017545,SUP0077,PROD00227,WH006,2024-06-30,2024-07-20,2024-07-17,1118,28.22
PO017546,SUP0042,PROD00034,WH012,2024-02-26,2024-03-26,2024-04-09,1621,36.56
PO017547,SUP0073,PROD00238,WH002,2024-02-11,2024-02-20,2024-02-17,1963,42.48
PO017548,SUP0071,PROD00279,WH005,2025-12-11,2025-12-30,2026-01-02,4957,74.47
PO017549,SUP0025,PROD00132,WH004,2025-06-26,2025-07-11,2025-07-24,2641,7.34
PO017550,SUP0078,PROD00253,WH011,2025-11-22,2025-12-14,2025-12-20,1447,37.97
PO017551,SUP0060,PROD00296,WH002,2024-01-02,2024-01-30,2024-02-11,1747,66.07
PO017552,SUP0007,PROD00296,WH005,2024-10-14,2024-10-28,2024-11-05,4592,63.62
PO017553,SUP0050,PROD00040,WH007,2024-05-17,2024-05-29,2024-05-30,3925,13.92
PO017554,SUP0044,PROD00210,WH009,2025-09-08,2025-09-25,2025-09-30,3934,9.58
PO017555,SUP0051,PROD00282,WH006,2025-05-26,2025-06-24,2025-06-30,3628,70.19
PO017556,SUP0066,PROD00203,WH012,2025-12-30,2026-01-16,2026-01-27,2018,11.04
PO017557,SUP0046,PROD00273,WH003,2024-08-09,2024-08-22,2024-08-20,298,6.27
PO017558,SUP0007,PROD00155,WH011,2024-11-26,2024-12-20,2024-12-31,3472,61.27
PO017559,SUP0027,PROD00093,WH003,2025-09-08,2025-10-08,2025-10-21,3801,6.01
PO017560,SUP0075,PROD00146,WH008,2025-02-07,2025-02-18,2025-02-26,703,75.43
PO017561,SUP0044,PROD00123,WH011,2025-05-22,2025-06-05,2025-06-13,2518,14.35
PO017562,SUP0015,PROD00025,WH010,2024-05-06,2024-06-01,2024-05-30,4726,34.33
PO017563,SUP0054,PROD00133,WH008,2024-09-21,2024-10-13,2024-10-22,4690,54.04
PO017564,SUP0059,PROD00099,WH008,2025-12-12,2026-01-05,2026-01-02,163,10.08
PO017565,SUP0035,PROD00103,WH005,2024-01-15,2024-02-11,2024-02-22,4121,68.37
PO017566,SUP0006,PROD00011,WH012,2024-08-13,2024-09-01,2024-09-09,1475,64.91
PO017567,SUP0007,PROD00211,WH006,2024-04-14,2024-05-07,2024-05-20,2781,43.43
PO017568,SUP0037,PROD00091,WH012,2025-05-07,2025-05-30,2025-05-28,540,11.94
PO017569,SUP0066,PROD00168,WH002,2024-11-14,2024-12-10,2024-12-19,3561,10.95
PO017570,SUP0063,PROD00255,WH003,2024-08-06,2024-08-17,2024-08-25,65,78.74
PO017571,SUP0060,PROD00054,WH011,2024-10-03,2024-10-24,2024-11-08,4163,38.66
PO017572,SUP0053,PROD00041,WH007,2024-12-06,2024-12-28,2025-01-01,2492,60.12
PO017573,SUP0077,PROD00115,WH010,2025-03-27,2025-04-12,2025-04-21,4488,38.66
PO017574,SUP0010,PROD00203,WH002,2025-01-03,2025-02-02,2025-02-03,1010,61.27
PO017575,SUP0044,PROD00267,WH012,2025-04-18,2025-05-12,2025-05-27,4248,79.1
PO017576,SUP0036,PROD00070,WH012,2024-07-08,2024-08-06,2024-08-08,3620,69.05
PO017577,SUP0009,PROD00018,WH009,2025-02-22,2025-03-19,2025-04-02,2027,36.78
PO017578,SUP0004,PROD00245,WH006,2025-12-10,2025-12-16,2025-12-14,1985,12.98
PO017579,SUP0037,PROD00086,WH003,2025-05-09,2025-05-29,2025-05-28,3877,54.24
PO017580,SUP0032,PROD00224,WH003,2024-02-08,2024-02-25,2024-02-23,3213,60.66
PO017581,SUP0036,PROD00114,WH004,2024-06-10,2024-07-10,2024-07-15,1069,49.28
PO017582,SUP0067,PROD00176,WH006,2024-04-30,2024-05-19,2024-06-02,3975,63.37
PO017583,SUP0017,PROD00196,WH003,2025-02-02,2025-02-15,2025-03-02,3988,5.11
PO017584,SUP0027,PROD00010,WH011,2024-09-18,2024-10-07,2024-10-18,1108,42.48
PO017585,SUP0006,PROD00123,WH002,2025-12-28,2026-01-08,2026-01-18,3477,46.35
PO017586,SUP0066,PROD00231,WH006,2025-07-14,2025-07-30,2025-07-28,2837,10.07
PO017587,SUP0029,PROD00296,WH010,2025-08-26,2025-09-02,2025-09-14,1098,53.17
PO017588,SUP0041,PROD00037,WH011,2024-05-08,2024-06-02,2024-05-31,3983,48.41
PO017589,SUP0011,PROD00262,WH009,2025-06-23,2025-07-18,2025-07-29,4518,79.74
PO017590,SUP0077,PROD00131,WH005,2024-12-21,2025-01-09,2025-01-14,1459,39.61
PO017591,SUP0067,PROD00063,WH002,2025-10-21,2025-11-01,2025-11-01,2300,25.36
PO017592,SUP0032,PROD00050,WH010,2025-03-07,2025-03-13,2025-03-25,828,3.85
PO017593,SUP0057,PROD00180,WH007,2024-03-05,2024-04-01,2024-04-16,4319,18.88
PO017594,SUP0052,PROD00246,WH001,2024-08-05,2024-08-17,2024-08-19,2202,42.55
PO017595,SUP0076,PROD00287,WH008,2025-07-16,2025-08-01,2025-08-11,3451,23.31
PO017596,SUP0067,PROD00203,WH006,2025-03-02,2025-03-13,2025-03-19,2066,42.48
PO017597,SUP0017,PROD00107,WH001,2024-03-14,2024-04-02,2024-04-03,1585,19.07
PO017598,SUP0043,PROD00115,WH009,2025-04-04,2025-04-09,2025-04-22,4548,59.39
PO017599,SUP0046,PROD00219,WH008,2025-02-28,2025-03-20,2025-03-18,3538,42.48
PO017600,SUP0021,PROD00010,WH004,2025-12-11,2026-01-01,2025-12-30,2120,36.78
PO017601,SUP0032,PROD00126,WH002,2024-07-10,2024-07-29,2024-07-31,1121,15.66
PO017602,SUP0071,PROD00030,WH009,2024-07-07,2024-07-17,2024-07-28,679,2.73
PO017603,SUP0072,PROD00259,WH008,2024-01-12,2024-01-17,2024-01-31,512,52.04
PO017604,SUP0036,PROD00160,WH009,2024-08-26,2024-09-06,2024-09-12,333,76.94
PO017605,SUP0061,PROD00100,WH009,2025-08-15,2025-09-12,2025-09-23,1863,25.8
PO017606,SUP0025,PROD00201,WH006,2025-03-28,2025-04-11,2025-04-19,1827,73.3
PO017607,SUP0052,PROD00283,WH012,2025-01-17,2025-02-01,2025-02-16,2608,47.53
PO017608,SUP0065,PROD00099,WH009,2024-02-17,2024-03-15,2024-03-24,4716,35.9
PO017609,SUP0006,PROD00164,WH003,2024-11-12,2024-11-17,2024-11-25,3274,4.25
PO017610,SUP0053,PROD00211,WH008,2024-07-27,2024-08-25,2024-09-07,3131,38.66
PO017611,SUP0035,PROD00013,WH007,2025-06-30,2025-07-16,2025-07-26,66,62.15
PO017612,SUP0027,PROD00015,WH004,2024-04-28,2024-05-03,2024-05-18,3842,53.17
PO017613,SUP0004,PROD00223,WH011,2025-07-30,2025-08-13,2025-08-11,1841,63.42
PO017614,SUP0035,PROD00141,WH009,2024-11-10,2024-12-04,2024-12-05,2197,35.9
PO017615,SUP0013,PROD00118,WH011,2024-02-05,2024-02-11,2024-02-15,2027,63.37
PO017616,SUP0061,PROD00240,WH005,2025-04-07,2025-04-28,2025-05-01,1376,7.34
PO017617,SUP0022,PROD00271,WH006,2025-07-07,2025-07-29,2025-08-03,723,40.36
PO017618,SUP0047,PROD00220,WH006,2025-08-03,2025-08-22,2025-09-03,3273,36.48
PO017619,SUP0067,PROD00130,WH007,2025-02-06,2025-02-21,2025-03-07,4824,60.2
PO017620,SUP0070,PROD00043,WH007,2024-04-16,2024-05-13,2024-05-13,2706,33.05
PO017621,SUP0031,PROD00194,WH009,2024-02-08,2024-02-21,2024-03-02,504,56.03
PO017622,SUP0033,PROD00168,WH008,2025-08-03,2025-08-19,2025-08-21,4995,26.49
PO017623,SUP0057,PROD00024,WH007,2024-06-28,2024-07-13,2024-07-12,2367,6.01
PO017624,SUP0020,PROD00255,WH007,2024-01-12,2024-02-04,2024-02-12,707,16.07
PO017625,SUP0045,PROD00126,WH003,2024-12-04,2024-12-21,2024-12-29,1495,50.79
PO017626,SUP0056,PROD00130,WH003,2025-12-16,2026-01-10,2026-01-19,3497,42.48
PO017627,SUP0010,PROD00298,WH011,2025-07-01,2025-07-28,2025-08-04,3848,54.04
PO017628,SUP0013,PROD00067,WH007,2024-05-05,2024-05-23,2024-05-24,3410,30.65
PO017629,SUP0001,PROD00164,WH008,2024-03-03,2024-03-15,2024-03-22,29,66.48
PO017630,SUP0014,PROD00244,WH009,2024-03-22,2024-04-06,2024-04-21,4006,55.62
PO017631,SUP0028,PROD00154,WH003,2024-10-25,2024-11-12,2024-11-22,4495,64.5
PO017632,SUP0026,PROD00072,WH004,2024-02-03,2024-03-04,2024-03-08,4192,21.55
PO017633,SUP0056,PROD00083,WH008,2025-08-31,2025-09-12,2025-09-20,1740,70.07
PO017634,SUP0012,PROD00292,WH002,2024-02-18,2024-03-09,2024-03-09,4174,19.07
PO017635,SUP0001,PROD00206,WH001,2025-10-19,2025-11-14,2025-11-15,2440,60.25
PO017636,SUP0004,PROD00222,WH011,2025-09-28,2025-10-14,2025-10-20,4177,75.93
PO017637,SUP0008,PROD00034,WH002,2025-12-01,2025-12-11,2025-12-14,1711,73.3
PO017638,SUP0022,PROD00216,WH006,2024-02-26,2024-03-11,2024-03-25,2730,9.58
PO017639,SUP0069,PROD00226,WH009,2024-04-18,2024-04-25,2024-04-26,1588,42.44
PO017640,SUP0010,PROD00295,WH006,2025-05-31,2025-06-13,2025-06-26,3918,14.3
PO017641,SUP0052,PROD00120,WH010,2024-01-24,2024-02-01,2024-02-07,3911,4.25
PO017642,SUP0026,PROD00170,WH011,2024-08-08,2024-08-13,2024-08-10,2864,46.39
PO017643,SUP0073,PROD00233,WH001,2024-11-10,2024-12-10,2024-12-12,4891,69.05
PO017644,SUP0004,PROD00043,WH008,2024-10-20,2024-11-06,2024-11-13,3867,62.15
PO017645,SUP0031,PROD00109,WH009,2024-01-10,2024-01-19,2024-01-31,1684,41.82
PO017646,SUP0061,PROD00215,WH010,2025-11-07,2025-11-17,2025-12-02,782,25.58
PO017647,SUP0013,PROD00269,WH009,2025-04-25,2025-05-03,2025-05-07,2029,2.79
PO017648,SUP0045,PROD00284,WH010,2025-12-27,2026-01-08,2026-01-17,2279,47.27
